datetime,Unnamed: 0,text,isRetweet,processed_text,topics,top_3_topics,topic_confidences,sentiment,sentiment_score,named_entities,cluster,Climate & Environment,Consumer & Retail,Corporate Sector,Crypto & Digital Assets,Education & Knowledge,Energy & Commodities,Financial Markets,Geopolitics & Policy,Health & Biotech,Legal & Regulation,Macro Finance,Real Estate & Housing,Society & Labor,Tech & Innovation,Transport & Logistics,Uncertain
2025-02-20 22:54:00,1185,Jesse Watters: ??The America we knew under Joe Biden has vanished.??,False,jesse america joe biden watters knew vanished,['Uncertain'],"Financial Markets, Energy & Commodities, Real Estate & Housing","[0.074, 0.043, 0.021]",NEGATIVE,0.998,"['joe biden', 'jesse america']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-20 21:52:00,1186,AMERICA'S DECLINE IS OVER????????????,False,america decline,"['Geopolitics & Policy', 'Macro Finance', 'Financial Markets']","Geopolitics & Policy, Macro Finance, Financial Markets","[0.971, 0.97, 0.968]",NEGATIVE,0.9987,['america'],1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2025-02-20 18:12:00,1188,"I am hearing that Highly Respected Congressman Byron Donalds is considering running for Governor of Florida, a State that I love, and WON BIG in 2016, 2020, and 2024.??I know Byron well, have seen him tested at the highest and most difficult levels, and he is a TOTAL WINNER! Byron has a great wife, Erika, and three beautiful sons. They are very proud of him! As Governor, Byron would have a BIG Voice, and would work closely with me to advance our America First Agenda. He will fight tirelessly to Secure our Border, Stop Migrant Crime, Strengthen our Military, Protect our Vets, Restore our Economic Power, Advance American Energy DOMINANCE, and Defend our always under siege Second Amendment.??Byron Donalds would be a truly Great and Powerful Governor for Florida and, should he decide to run, will have my Complete and Total Endorsement. RUN, BYRON, RUN!",False,highly respected congressman byron donalds florida won byron total winner byron erika byron america border stop migrant crime strengthen restore advance american energy dominance byron donalds great powerful governor florida complete total endorsement byron run hearing considering running state love big know well seen tested highest difficult level wife three beautiful son proud would big voice would work closely first agenda fight tirelessly secure military protect vet economic defend always siege second amendment would truly decide,['Geopolitics & Policy'],"Geopolitics & Policy, Legal & Regulation, Society & Labor","[0.848, 0.0, 0.0]",POSITIVE,0.9976,"['american', 'first', 'florida', 'three', 'america', 'second']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-20 18:09:00,1189,"Thank you to Majority Leader John Thune, and the Republican Senate, for working so hard on funding the Trump Border Agenda. We are setting records, the likes of which have never been seen before, on stopping criminal illegals aliens from entering our Country. Put simply, we are delivering for the American People, far faster and, more successfully, than anyone thought possible. Your work on funding this effort is greatly appreciated!",False,majority john thune republican senate trump border agenda american people thank leader working hard funding setting record like never seen stopping criminal illegals alien entering country put simply delivering far faster successfully anyone thought possible work funding effort greatly appreciated,['Geopolitics & Policy'],"Geopolitics & Policy, Legal & Regulation, Society & Labor","[0.93, 0.006, 0.0]",POSITIVE,0.999,"['agenda american', 'republican', 'john thune', 'senate']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-18 18:11:00,1202,"Biden gave Bennie Thompson and Liz Cheney a Medal for the job they did on the Unselect Committee, but the only thing that I see they did is get information, and then destroy and delete ALL of it, because the whole thing turned out to be a HOAX!",False,biden bennie thompson liz cheney unselect committee hoax gave medal job thing see get information destroy delete whole thing turned,['Uncertain'],"Geopolitics & Policy, Financial Markets, Corporate Sector","[0.031, 0.005, 0.004]",NEGATIVE,0.9996,"['biden bennie', 'cheney unselect committee']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-17 08:38:00,1206,"It is my honor to nominate highly respected Edward R. Martin, Jr., for the full and permanent term of United States Attorney for the District of Columbia.Ed has led a distinguished career of service, including as Human Rights Office Director for the Catholic Archdiocese of St. Louis, where he supervised legal clinics for low-income residents. He later worked as judicial clerk to Judge Pasco M. Bowman, II, of the Eight Circuit Court of Appeals, and launched his own successful Law practice. He has also invested his expertise in other roles, but always with the same goal, of serving his community, and creating a brighter future for all.Since Inauguration Day, Ed has been doing a great job as Interim U.S. Attorney, fighting tirelessly to restore Law and Order, and make our Nation??s Capital Safe and Beautiful Again. He will get the job done.Congratulations Ed!",False,edward r. martin united states district human rights catholic archdiocese st. louis pasco m. bowman ii eight circuit court appeals ed interim u.s. law order capital safe beautiful again honor nominate highly respected full permanent term attorney led distinguished career service including office director supervised legal clinic resident later worked judicial clerk judge launched successful practice also invested expertise role always goal serving community creating brighter future inauguration day great job attorney fighting tirelessly restore make nation get job,['Legal & Regulation'],"Legal & Regulation, Society & Labor, Geopolitics & Policy","[0.998, 0.015, 0.007]",POSITIVE,0.9989,"['catholic', 'ed interim', 'legal clinic resident later', 'louis pasco m. bowman', 'edward r. martin united states', 'u.s.', 'eight']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-16 14:17:00,1209,Thank you!,False,thank,['Uncertain'],"Financial Markets, Tech & Innovation, Education & Knowledge","[0.053, 0.027, 0.023]",POSITIVE,0.9998,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-15 07:21:00,1216,??American Hostage thanks President Trump.?? Fox News,False,american hostage fox news thanks president,['Geopolitics & Policy'],"Geopolitics & Policy, Financial Markets, Corporate Sector","[0.801, 0.002, 0.0]",POSITIVE,0.9995,['american'],2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-14 12:56:00,1218,"TOM HOMAN: ??I WORKED FOR SIX PRESIDENTS??I THINK PRESIDENT TRUMP IS THE GREATEST PRESIDENT OF MY LIFETIME, HE PROVES IT EVERY DAY??BORDER NUMBERS ARE DOWN OVER 90% IN THREE WEEKS????",False,tom six trump the greatest of homan worked think president president lifetime prof every number three,['Education & Knowledge'],"Education & Knowledge, Geopolitics & Policy, Financial Markets","[0.689, 0.227, 0.002]",POSITIVE,0.9992,"['tom six trump', 'three']",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-13 08:49:00,1221,"NEWS CONFERENCE ON RECIPROCAL TARIFFS TODAY, 1:00 P.M., THE OVAL OFFICE. MAKE AMERICA GREAT AGAIN!!!",False,news conference the oval make america reciprocal tariff office great,['Geopolitics & Policy'],"Geopolitics & Policy, Macro Finance, Corporate Sector","[0.957, 0.017, 0.004]",POSITIVE,0.9989,['america'],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-12 14:41:00,1226,"President Donald J. Trump was just unanimously elected Chairman of the Board of the prestigious Kennedy Center in Washington, D.C. The President stated, ??It is a Great Honor to be Chairman of The Kennedy Center, especially with this amazing Board of Trustees. We will make The Kennedy Center a very special and exciting place!??",False,donald j. trump board kennedy center washington kennedy center board trustees kennedy center president unanimously elected chairman prestigious president stated great honor chairman especially amazing make special exciting place,['Uncertain'],"Geopolitics & Policy, Corporate Sector, Education & Knowledge","[0.018, 0.007, 0.003]",POSITIVE,0.9998,"['donald j. trump', 'washington kennedy']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-12 08:12:00,1230,"DOGE has found massive amounts of FRAUD, WASTE, INCOMPETENCE, AND ABUSE, but even knowing this, a highly political, activist Judge wants us to immediately make payment, anyway. In other words pay, even though you know the payment was fraudulently requested to be made. DOGE caught them - The Judge just doesn??t care. It doesn??t make sense!!!",False,doge fraud waste incompetence and doge found massive amount abuse even knowing highly political activist judge want u immediately make payment anyway word pay even though know payment fraudulently requested made caught judge care make sense,['Legal & Regulation'],"Legal & Regulation, Financial Markets, Geopolitics & Policy","[0.999, 0.1, 0.013]",NEGATIVE,0.9985,['doge fraud'],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-12 07:58:00,1231,"Interest Rates should be lowered, something which would go hand in hand with upcoming Tariffs!!! Lets Rock and Roll, America!!!",False,interest rates lets rock roll america lowered something would go hand hand upcoming tariff,"['Financial Markets', 'Macro Finance']","Financial Markets, Macro Finance, Geopolitics & Policy","[1.0, 0.998, 0.045]",NEGATIVE,0.9991,['america'],1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025-02-11 23:17:00,1232,"WELCOME HOME, MARC FOGEL????????",False,welcome home marc,['Uncertain'],"Real Estate & Housing, Financial Markets, Macro Finance","[0.278, 0.005, 0.002]",POSITIVE,0.9998,[],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-11 13:32:00,1233,A BULLY IS THE WEAKEST PERSON??,False,bully the weakest,['Financial Markets'],"Financial Markets, Crypto & Digital Assets, Macro Finance","[0.974, 0.195, 0.024]",NEGATIVE,0.9997,[],2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-11 10:29:00,1237,"FEMA spent tens of millions of dollars in Democrat areas, disobeying orders, but left the people of North Carolina high and dry. It is now under review and investigation. THE BIDEN RUN FEMA HAS BEEN A DISASTER. FEMA SHOULD BE TERMINATED! IT HAS BEEN SLOW AND TOTALLY INEFFECTIVE. INDIVIDUAL STATES SHOULD HANDLE STORMS, ETC., AS THEY COME. BIG SAVINGS, FAR MORE EFFICIENT!!!",False,fema democrat north carolina biden fema slow totally individual should they big savings far spent ten million dollar area disobeying order left people high dry review investigation run disaster terminated ineffective state handle storm come efficient,['Uncertain'],"Macro Finance, Geopolitics & Policy, Financial Markets","[0.344, 0.19, 0.064]",NEGATIVE,0.9995,"['north carolina', 'ten million dollar', 'democrat', 'fema']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-11 10:04:00,1239,??DOGE DISRUPTS DC WITH MASSIVE SPENDING CUTS??,False,doge cuts disrupts dc massive spending,"['Macro Finance', 'Corporate Sector', 'Geopolitics & Policy']","Macro Finance, Corporate Sector, Geopolitics & Policy","[0.957, 0.883, 0.576]",NEGATIVE,0.9975,[],1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2025-02-11 07:47:00,1241,"Billions of Dollars of FRAUD, WASTE, AND ABUSE, has already been found in the investigation of our incompetently run Government. Now certain activists and highly political judges want us to slow down, or stop. Losing this momentum will be very detrimental to finding the TRUTH, which is turning out to be a disaster for those involved in running our Government. Much left to find. No Excuses!!!",False,dollars fraud waste and truth much billion abuse already found investigation incompetently run government certain activist highly political judge want u slow stop losing momentum detrimental finding turning disaster involved running government left find excuse,['Legal & Regulation'],"Legal & Regulation, Geopolitics & Policy, Macro Finance","[0.957, 0.01, 0.002]",NEGATIVE,0.9985,[],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-11 06:57:00,1242,"I am hereby instructing Secretary Lee Zeldin to immediately go back to my Environmental Orders, which were terminated by Crooked Joe Biden, on Water Standards and Flow pertaining to SINKS, SHOWERS, TOILETS, WASHING MACHINES, DISHWASHERS, etc., and to likewise go back to the common sense standards on LIGHTBULBS, that were put in place by the Trump Administration, but terminated by Crooked Joe. I look forward to signing these Orders. THANK YOU!!!",False,lee zeldin environmental orders crooked joe biden water standards flow sinks showers toilets washing dishwashers lightbulbs trump administration crooked joe hereby instructing secretary immediately go back terminated pertaining machine likewise go back common sense put place terminated look forward signing thank,"['Legal & Regulation', 'Corporate Sector']","Legal & Regulation, Corporate Sector, Geopolitics & Policy","[0.983, 0.528, 0.048]",NEGATIVE,0.9974,"['joe biden', 'joe hereby', 'lee zeldin']",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-10 18:35:00,1249,"We're going to be BIGGER, BETTER, and STRONGER than ever before!",False,bigger better stronger going ever,['Financial Markets'],"Financial Markets, Crypto & Digital Assets, Health & Biotech","[0.811, 0.113, 0.025]",POSITIVE,0.9991,[],2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-10 09:16:00,1254,"I am pleased to announce that Howard Brodie will be the next United States Ambassador to Finland. Howard is a distinguished attorney, investor, and businessman, who currently serves as Co-President and General Counsel of Brodie Generational Capital Partners. A proud graduate of Yale Law School, Howard has decades of International experience, leading major transactions and Global business negotiations. He is also a dedicated philanthropist, strongly supporting Medical Research, Education, Veterans?? causes, and the Arts. I know Howard will bring his vast experience and passion for our Country to advance our Interests abroad.Congratulations to Howard, his wonderful wife, and three children!",False,howard brodie united states finland howard general counsel brodie generational capital partners yale law school howard international global medical research education veterans arts howard howard pleased announce next ambassador distinguished attorney investor businessman currently serf proud graduate decade experience leading major transaction business negotiation also dedicated philanthropist strongly supporting cause know bring vast experience passion country advance interest wonderful wife three child,"['Legal & Regulation', 'Corporate Sector', 'Education & Knowledge']","Legal & Regulation, Corporate Sector, Education & Knowledge","[0.992, 0.971, 0.577]",POSITIVE,0.9971,"['united states', 'three', 'howard brodie', 'howard howard', 'finland']",2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2025-02-09 23:15:00,1256,"The worst part of the Super Bowl, by far, was watching the Kickoff where, as the ball is sailing through the air, the entire field is frozen, stiff. College Football does not do it, and won??t! Whose idea was it to ruin the Game?",False,super bowl kickoff college football worst part far watching sailing air entire field frozen stiff whose idea ruin game,['Uncertain'],"Climate & Environment, Tech & Innovation, Financial Markets","[0.0, 0.0, 0.0]",NEGATIVE,0.9998,['super bowl kickoff college'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-09 21:27:00,1258,"For far too long the United States has minted pennies which literally cost us more than 2 cents. This is so wasteful! I have instructed my Secretary of the US Treasury to stop producing new pennies. Let's rip the waste out of our great nations budget, even if it's a penny at a time.",False,united states us treasury far long minted penny literally cost cent wasteful instructed secretary stop producing new penny let rip waste great nation budget even penny time,"['Financial Markets', 'Macro Finance']","Financial Markets, Macro Finance, Geopolitics & Policy","[0.996, 0.928, 0.006]",NEGATIVE,0.9992,"['united states us treasury', 'new penny']",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025-02-07 23:39:00,1265,Welcome to the New Kennedy Center!,False,new kennedy center welcome,['Uncertain'],"Education & Knowledge, Consumer & Retail, Tech & Innovation","[0.224, 0.007, 0.005]",POSITIVE,0.9998,['new kennedy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-07 17:29:00,1267,"Jeff Kaufmann is doing an incredible job as Chairman of the Republican Party of Iowa.??Jeff has overseen tremendous Republican gains in the Hawkeye State, including my HISTORIC WINS in 2016, 2020, and 2024. He is MAGA all the way, and I know he will do a fantastic job, and secure many more Victories for Iowa Republicans in 2026, and beyond.??Jeff Kaufmann has my Complete and Total Endorsement for Re-Election as Chairman of the Republican Party of Iowa ?? HE WILL NOT LET YOU DOWN!",False,jeff kaufmann republican party iowa jeff republican hawkeye state historic maga iowa republicans jeff kaufmann complete total republican party iowa let incredible job chairman overseen tremendous gain including win way know fantastic job secure many victory beyond endorsement chairman,['Uncertain'],"Geopolitics & Policy, Corporate Sector, Legal & Regulation","[0.003, 0.0, 0.0]",POSITIVE,0.9972,"['historic maga', 'republican party', 'republicans', 'republican', 'jeff kaufmann', 'iowa']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-07 17:27:00,1268,"At my direction, we are going to make the Kennedy Center in Washington D.C., GREAT AGAIN. I have decided to immediately terminate multiple individuals from the Board of Trustees, including the Chairman, who do not share our Vision for a Golden Age in Arts and Culture. We will soon announce a new Board, with an amazing Chairman, DONALD J. TRUMP! Just last year, the Kennedy Center featured Drag Shows specifically targeting our youth ?? THIS WILL STOP. The Kennedy Center is an American Jewel, and must reflect the brightest STARS on its stage from all across our Nation. For the Kennedy Center, THE BEST IS YET TO COME!",False,kennedy center washington d.c. great board trustees golden age arts culture board donald kennedy center drag shows kennedy center american jewel kennedy center the best direction going make decided immediately terminate multiple individual including chairman share vision soon announce new amazing chairman trump last year featured specifically targeting youth stop must reflect brightest star stage across nation yet come,['Uncertain'],"Geopolitics & Policy, Corporate Sector, Education & Knowledge","[0.001, 0.0, 0.0]",NEGATIVE,0.9975,"['kennedy center', 'american', 'jewel kennedy', 'last year', 'washington', 'donald kennedy', 'd.c.']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-07 15:06:00,1269,"For nearly 80 years the American and Japanese people have enjoyed a friendship like few others. After our meeting today, I'm confident that the cherished alliances between our two countries will continue to flourish long into the future!",False,american japanese nearly year people enjoyed friendship like others meeting confident cherished alliance two country continue flourish long future,['Uncertain'],"Geopolitics & Policy, Society & Labor, Crypto & Digital Assets","[0.375, 0.005, 0.0]",POSITIVE,0.9993,"['japanese', 'two', 'american', 'nearly year']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-07 10:12:00,1270,"I will be signing an Executive Order next week ending the ridiculous Biden push for Paper Straws, which don??t work. BACK TO PLASTIC!",False,paper straws back signing executive order next week ending ridiculous biden push work plastic,"['Corporate Sector', 'Tech & Innovation']","Corporate Sector, Tech & Innovation, Legal & Regulation","[0.93, 0.877, 0.094]",NEGATIVE,0.9983,['next week'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-02-07 09:40:00,1271,"Eugene Robinson of the Washington Post is INCOMPETENT! So sad to see him trying to justify the waste, fraud, and corruption at USAID with his pathetic Radical Left SPIN. He should be fired immediately!!!",False,eugene robinson washington post incompetent usaid radical left sad see trying justify waste fraud corruption pathetic spin fired immediately,['Uncertain'],"Geopolitics & Policy, Society & Labor, Legal & Regulation","[0.443, 0.027, 0.025]",NEGATIVE,0.9992,"['washington', 'eugene robinson']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-07 07:52:00,1275,BALANCED BUDGET!!! DJT,False,balanced budget djt,"['Financial Markets', 'Macro Finance', 'Consumer & Retail']","Financial Markets, Macro Finance, Consumer & Retail","[0.998, 0.97, 0.943]",POSITIVE,0.9978,[],5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025-02-06 18:01:00,1277,"I am pleased to announce that Melinda Hildebrand will serve as the next United States Ambassador to Costa Rica.Melinda is an incredibly successful businesswoman and philanthropist, who serves as the Vice Chair of the Hildebrand Foundation, and Vice President of Hilcorp Ventures Inc. She is also the President and Owner of the popular River Oaks Donuts. She will fight tirelessly to protect America??s Interests abroad, especially in Trade and Immigration.Congratulations Melinda!",False,melinda hildebrand united states costa rica.melinda hildebrand foundation hilcorp ventures owner america trade pleased announce serve next ambassador incredibly successful businesswoman philanthropist serf vice chair vice president also president popular river oak donut fight tirelessly protect interest abroad especially,['Corporate Sector'],"Corporate Sector, Macro Finance, Geopolitics & Policy","[0.997, 0.08, 0.052]",POSITIVE,0.9976,"['united states', 'melinda', 'foundation hilcorp ventures owner america trade']",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06 17:48:00,1279,"I am pleased to announce that Thomas Rose will serve as the next United States Ambassador to Poland.Thomas is a highly respected businessman and commentator, who had a successful radio show on Sirius XM for almost a decade, and served as the Publisher and CEO of The Jerusalem Post. He will make sure our interests are represented in Poland, and always put America First.Congratulations Thomas!",False,thomas rose united states sirius xm ceo jerusalem post poland america pleased announce serve next ambassador highly respected businessman commentator successful radio show almost decade served publisher make sure interest represented always put,['Corporate Sector'],"Corporate Sector, Geopolitics & Policy, Tech & Innovation","[0.95, 0.295, 0.009]",POSITIVE,0.997,"['thomas rose united states sirius xm', 'poland', 'america', 'almost decade', 'jerusalem']",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06 17:48:00,1280,"I am pleased to announce that Gadyaces ??Gady?? Serralta will serve as the next Director of the United States Marshals Service.Gady is a lifelong public servant, with 34 years of Law Enforcement experience. I nominated him in my First Term to serve as the U.S. Marshal for the Southern District of Florida, and he has done an incredible job for the past six years. He was previously a Major in the Miami-Dade Police Department, and the Police Chief for Palmetto Bay, Florida.Gady will work with our GREAT Attorney General Pam Bondi to make sure that we restore Law and Order, and Make America Safe Again.Congratulations Gady!",False,gady united states marshals law enforcement marshal southern district florida palmetto bay great pam bondi law order make america safe pleased announce gadyaces serralta serve next director lifelong public servant year experience nominated first term serve done incredible job past six year previously major police department police chief work attorney general sure restore,['Uncertain'],"Legal & Regulation, Geopolitics & Policy, Society & Labor","[0.007, 0.002, 0.0]",POSITIVE,0.9977,"['past six year', 'gady united states marshals law enforcement marshal', 'first', 'florida', 'america']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-06 17:31:00,1282,These events remind us of how blessed we are to live in a nation that has thrived for two and a half centuries as a haven of Religious Freedom??My administration is absolutely committed to defending this proud heritage and I will ALWAYS protect Religious Liberty!,False,religious religious liberty event remind blessed live nation thrived two half century administration absolutely committed defending proud heritage always protect,['Society & Labor'],"Society & Labor, Geopolitics & Policy, Legal & Regulation","[0.889, 0.264, 0.008]",POSITIVE,0.9994,['two half century'],2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-02-06 12:10:00,1283,"From the very beginning of our republic, America has always been a nation founded by people of faith, strengthened by the power of prayer, and united by four simple but very beautiful words: In God We Trust.",False,america beginning republic always nation founded people faith strengthened power prayer united four simple beautiful word god trust,['Uncertain'],"Society & Labor, Geopolitics & Policy, Legal & Regulation","[0.046, 0.017, 0.0]",POSITIVE,0.9988,"['four', 'america']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-06 06:47:00,1285,"LOOKS LIKE BILLIONS OF DOLLARS HAVE BEEN STOLLEN AT USAID, AND OTHER AGENCIES, MUCH OF IT GOING TO THE FAKE NEWS MEDIA AS A ??PAYOFF?? FOR CREATING GOOD STORIES ABOUT THE DEMOCRATS. THE LEFT WING ??RAG,?? KNOWN AS ??POLITICO,?? SEEMS TO HAVE RECEIVED $8,000,000. Did the New York Times receive money??? Who else did??? THIS COULD BE THE BIGGEST SCANDAL OF THEM ALL, PERHAPS THE BIGGEST IN HISTORY! THE DEMOCRATS CAN??T HIDE FROM THIS ONE. TOO BIG, TOO DIRTY!",False,looks like billions of and much of it fake the democrats left seems new york the biggest them perhaps biggest democrats too too dollar stollen usaid agency going news medium payoff creating good story wing rag known politico received time receive money else could scandal history hide one dirty,['Uncertain'],"Macro Finance, Financial Markets, Geopolitics & Policy","[0.188, 0.027, 0.011]",NEGATIVE,0.9992,"['billions', 'one', 'democrats', 'new york']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-06 00:40:00,1288,"Congratulations to the Chiefs GREAT Quarterback, Patrick Mahomes, and his very beautiful and BRILLIANT wife, Brittany, on the birth of their new baby daughter, Golden Raye. This is what I call a baby with great genes, both mother and father. It??s happy times in the wonderful Mahomes family. See you all on Sunday!",False,chiefs patrick mahomes brilliant brittany golden raye mahomes congratulation great quarterback beautiful wife birth new baby daughter call baby great gene mother father happy time wonderful family see sunday,['Society & Labor'],"Society & Labor, Geopolitics & Policy, Corporate Sector","[0.901, 0.147, 0.123]",POSITIVE,0.9998,"['sunday', 'chiefs patrick mahomes']",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-02-05 11:53:00,1294,"A Great Honor??I??m thrilled to be here today with our nation??s next incredible Attorney General of the United States, Pam Bondi??",False,great united states pam thrilled nation next incredible attorney general,"['Legal & Regulation', 'Geopolitics & Policy']","Legal & Regulation, Geopolitics & Policy, Society & Labor","[0.991, 0.842, 0.0]",POSITIVE,0.9998,['great united states'],2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2025-02-05 05:55:00,1296,"Congratulations to our wonderful and very talented United States Attorney General, Pam Bondi, who gets sworn in today amid tremendous support, and the respect of ALL! I know Pam well, it was an honor to appoint her, and my prediction is that she will go down as one of the best and most consequential Attorney Generals in the history of our Country. Congratulations Pam, MAKE AMERICA GREAT AGAIN!",False,united states pam bondi all pam congratulations pam make america wonderful talented attorney general get sworn amid tremendous support respect know well honor appoint prediction go one best consequential attorney general history country great,['Legal & Regulation'],"Legal & Regulation, Geopolitics & Policy, Society & Labor","[0.996, 0.053, 0.0]",POSITIVE,0.9998,"['one', 'united states']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-04 11:49:00,1298,"I was just informed that Tiger Woods?? wonderful Mother, Kultida, passed away ?? She has gone onto greener fairways! Kultida Woods was an amazing influence on Tiger, and gave him much of his strength and brilliance. Melania and I send our love and prayers to Tiger and his incredible family!",False,tiger woods kultida kultida woods tiger melania tiger informed wonderful mother passed away gone onto greener fairway amazing influence gave much strength brilliance send love prayer incredible family,['Uncertain'],"Society & Labor, Health & Biotech, Climate & Environment","[0.028, 0.001, 0.0]",POSITIVE,0.9998,"['melania', 'kultida kultida']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-03 21:00:00,1300,It was my great honor to host the 2024 Stanley Cup Champion Florida Panthers at the White House today. Congratulations!,False,florida panthers white house great honor host stanley cup champion congratulation,['Uncertain'],"Real Estate & Housing, Education & Knowledge, Climate & Environment","[0.0, 0.0, 0.0]",POSITIVE,0.9994,"['florida', 'white house']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-03 20:45:00,1301,"GREAT INTEREST IN TIKTOK! Would be wonderful for China, and all concerned.",False,great interest china tiktok would wonderful concerned,['Geopolitics & Policy'],"Geopolitics & Policy, Consumer & Retail, Corporate Sector","[0.754, 0.258, 0.065]",POSITIVE,0.9976,['china'],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-03 20:02:00,1302,"Another very big and successful week of WINS for Republicans in the Great State of Florida! Florida??s third largest County, Hillsborough, has FLIPPED RED to a Republican Majority in Voter Registration, and Republicans now lead in a total of 58 out of 67 Counties across the State. ??TRUMP?? went 2-0 in Special Election Endorsements, with BIG WINS by our next Members of Congress, Jimmy Patronis and Randy Fine. Both Jimmy and Randy again have my Complete and Total Endorsement in the upcoming General Election on April 1, which they will win in a Landslide. THANK YOU FLORIDA??MAKE AMERICA GREAT AGAIN!",False,wins great florida florida hillsborough flipped republican trump special election endorsements big congress jimmy patronis randy fine jimmy randy complete total general election thank america another successful week republican state third largest county red majority voter registration republican lead county across state went next member upcoming april landslide,['Uncertain'],"Geopolitics & Policy, Legal & Regulation, Macro Finance","[0.012, 0.0, 0.0]",POSITIVE,0.9982,"['congress', 'april', 'third', 'jimmy', 'florida', 'america', 'republican']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-02-03 18:40:00,1304,"I am pleased to announce that Sean Parnell will be the Assistant to the Secretary of Defense for Public Affairs, and Chief Pentagon Spokesman.A Great American Patriot, Sean is a fearless Combat Veteran, who led one of the most decorated units in the Afghanistan War. He earned two Bronze Stars and a Purple Heart, while his platoon achieved an incredible record of eliminating over 350 enemy fighters. During my First Term, Sean was also instrumental helping pass the MISSION ACT, the BIGGEST VA Reform in History.Congratulations to Sean, his wonderful wife, and their five children!",False,sean parnell assistant defense public affairs pentagon american patriot sean combat veteran bronze stars sean mission biggest sean pleased announce secretary chief great fearless led one decorated unit afghanistan war earned two purple heart platoon achieved incredible record eliminating enemy fighter first term also instrumental helping pas act va reform wonderful wife five child,['Uncertain'],"Geopolitics & Policy, Legal & Regulation, Society & Labor","[0.001, 0.0, 0.0]",POSITIVE,0.9982,"['one', 'american', 'five', 'first', 'afghanistan', 'two', 'pentagon', 'sean']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
